gid,lbl,val,geometry
다사455468,466.00,466.0,"POLYGON ((126.88326268709439 37.518883913857174, 126.8832552685541 37.51978522521386, 126.88438685039247 37.51979112883505, 126.88439425532357 37.518889817287324, 126.88326268709439 37.518883913857174))"
다사474470,116.00,116.0,"POLYGON ((126.90474821901704 37.52079685506762, 126.904741058416 37.52169816971612, 126.90587267363851 37.52170386773476, 126.90587982062887 37.52080255290188, 126.90474821901704 37.52079685506762))"
다사485453,279.00,279.0,"POLYGON ((126.91731499139496 37.50553653054011, 126.91730798581904 37.506437849560655, 126.91843937320814 37.506443425254986, 126.91844636518351 37.50554210605397, 126.91731499139496 37.50553653054011))"
다사477456,374.00,374.0,"POLYGON ((126.90824266828045 37.508195488639366, 126.90823555294998 37.50909680578652, 126.90936697863067 37.50910246871459, 126.90937408035892 37.50820115138418, 126.90824266828045 37.508195488639366))"
다사459474,143.00,143.0,"POLYGON ((126.88774477244623 37.52431533316248, 126.88773740637438 37.52521664444647, 126.8888690711967 37.52522250584354, 126.88887642365566 37.52432119436987, 126.88774477244623 37.52431533316248))"
다사467458,290.00,290.0,"POLYGON ((126.89691406199924 37.50994089565568, 126.8969068100011 37.510842210672614, 126.89803825969119 37.510847982338866, 126.89804549808603 37.509946667135154, 126.89691406199924 37.50994089565568))"
다사476441,418.00,418.0,"POLYGON ((126.90721815241481 37.49467004392219, 126.90721102824344 37.49557136297109, 126.90834224963731 37.49557703398168, 126.90834936021555 37.49467571474922, 126.90721815241481 37.49467004392219))"
다사474455,326.00,326.0,"POLYGON ((126.90485558976744 37.507277118653846, 126.90484843394903 37.5081784353881, 126.90597984507491 37.508184130641325, 126.9059869872917 37.507282813722746, 126.90485558976744 37.507277118653846))"
다사465461,7.00,7.0,"POLYGON ((126.89462935220847 37.512633263696095, 126.89462207203101 37.51353457792112, 126.89575356188793 37.5135403718241, 126.89576082846027 37.512639057411555, 126.89462935220847 37.512633263696095))"
다사472483,524.00,524.0,"POLYGON ((126.90239155008177 37.53250250165077, 126.90238435809593 37.53340381412143, 126.90351614967362 37.53340953622945, 126.90352332804092 37.532508223573636, 126.90239155008177 37.53250250165077))"
다사471462,N/A,0.0,"POLYGON ((126.90141101601547 37.513569178766524, 126.90140381714815 37.51447049397229, 126.90253532254381 37.514476223031636, 126.90254250780532 37.51357490764046, 126.90141101601547 37.513569178766524))"
다사477471,N/A,0.0,"POLYGON ((126.90813590503802 37.52171523124787, 126.90812878495194 37.52261654630943, 126.90926041473904 37.5226222119872, 126.9092675212138 37.5217208967423, 126.90813590503802 37.52171523124787))"
다사470480,837.00,837.0,"POLYGON ((126.90014965086444 37.52978708813586, 126.90014243260622 37.53068840065244, 126.90127418268884 37.53069414389475, 126.90128138733039 37.52979283119234, 126.90014965086444 37.52978708813586))"
다사460470,50.00,50.0,"POLYGON ((126.8889058302167 37.52071594708393, 126.88889847906763 37.5216172591141, 126.89003008976948 37.52162310891125, 126.8900374273081 37.52072179669178, 126.8889058302167 37.52071594708393))"
다사470443,618.00,618.0,"POLYGON ((126.90041650051405 37.49643842725307, 126.90040929414218 37.49733974491514, 126.90154054081101 37.49734548128434, 126.90154773358863 37.496444163436585, 126.90041650051405 37.49643842725307))"
다사472469,128.00,128.0,"POLYGON ((126.90249220425304 37.519884112458314, 126.90248501675082 37.52078542687604, 126.90361661772414 37.520791146392334, 126.90362379161631 37.519889831789534, 126.90249220425304 37.519884112458314))"
다사473453,429.00,429.0,"POLYGON ((126.90373853044387 37.50546877923287, 126.90373136166252 37.50637009606054, 126.9048627452671 37.50637580178054, 126.90486990044806 37.50547448476821, 126.90373853044387 37.50546877923287))"
다사470458,172.00,172.0,"POLYGON ((126.90030837122619 37.50995817758376, 126.90030116003803 37.51085949316002, 126.90143261069355 37.51086523231489, 126.90143980827837 37.50996391655289, 126.90030837122619 37.50995817758376))"
다사464460,N/A,0.0,"POLYGON ((126.8935051697386 37.51172614496658, 126.89349787628093 37.512627459142834, 126.89462935220847 37.512633263696095, 126.89463663206166 37.511731949331974, 126.8935051697386 37.51172614496658))"
다사477446,N/A,0.0,"POLYGON ((126.9083138041571 37.49918230952143, 126.90830669199518 37.50008362805882, 126.90943798168068 37.50008928915431, 126.90944508024643 37.499187970433674, 126.9083138041571 37.49918230952143))"
다사467448,161.00,161.0,"POLYGON ((126.89698656421754 37.50092773783744, 126.89697931544882 37.50182905424508, 126.8981106291331 37.501834824043584, 126.89811786430457 37.500933507449204, 126.89698656421754 37.50092773783744))"
다사477453,274.00,274.0,"POLYGON ((126.90826401237045 37.505491536363735, 126.90825689799068 37.50639285392798, 126.90938828286646 37.50639851630623, 126.9093953836458 37.50549719855873, 126.90826401237045 37.505491536363735))"
다사469450,80.00,80.0,"POLYGON ((126.89923472124377 37.50274189965022, 126.89922749902622 37.50364321615288, 126.90035884055082 37.503648964656264, 126.90036604916986 37.50274764796755, 126.89923472124377 37.50274189965022))"
다사474483,338.00,338.0,"POLYGON ((126.90465510631984 37.53251393465093, 126.90464794157107 37.533415247491526, 126.90577973378767 37.53342094790767, 126.90578688491786 37.532519634882604, 126.90465510631984 37.53251393465093))"
다사469466,673.00,673.0,"POLYGON ((126.89911912715158 37.51716294700518, 126.89911189978514 37.518064261282774, 126.90024345896799 37.51807001276369, 126.90025067272623 37.51716869829996, 126.89911912715158 37.51716294700518))"
다사476465,37.00,37.0,"POLYGON ((126.90704708469165 37.51630166272476, 126.90703995290053 37.51720297843691, 126.90817150071166 37.517208653854354, 126.90817861889509 37.516307337958516, 126.90704708469165 37.51630166272476))"
다사457475,116.00,116.0,"POLYGON ((126.88547407771473 37.525204889124424, 126.88546668408783 37.526106199888886, 126.88659836186677 37.52611208316161, 126.88660574188022 37.52521077220677, 126.88547407771473 37.525204889124424))"
다사460472,175.00,175.0,"POLYGON ((126.88889112759112 37.522518571005136, 126.88888377578714 37.52341988275707, 126.89001541371178 37.523425732932836, 126.89002275190404 37.5225244209916, 126.88889112759112 37.522518571005136))"
다사458472,267.00,267.0,"POLYGON ((126.88662787994822 37.52250683850742, 126.88662050092091 37.52340814987968, 126.88775213818997 37.52341402173935, 126.88775950360564 37.522512710177075, 126.88662787994822 37.52250683850742))"
다사472437,129.00,129.0,"POLYGON ((126.90272203536911 37.49104197767045, 126.9027148581041 37.49194329653771, 126.90384602385636 37.49194901013334, 126.90385318753071 37.49104769108112, 126.90272203536911 37.49104197767045))"
다사471459,642.00,642.0,"POLYGON ((126.90143261069355 37.51086523231489, 126.90142541278814 37.51176654793783, 126.90255687736824 37.51177227644095, 126.9025640616697 37.51087096063261, 126.90143261069355 37.51086523231489))"
다사474437,177.00,177.0,"POLYGON ((126.90498434001138 37.49105339366236, 126.90497718992769 37.49195471289917, 126.90610835631752 37.4919604048352, 126.90611549281049 37.49105908541412, 126.90498434001138 37.49105339366236))"
다사480455,315.00,315.0,"POLYGON ((126.91164397967277 37.50731112653034, 126.91163690546418 37.508212444365284, 126.91276831848978 37.50821807460158, 126.91277537909667 37.50731675658441, 126.91164397967277 37.50731112653034))"
다사479453,33.00,33.0,"POLYGON ((126.91052675523743 37.505502849918614, 126.91051966805853 37.50640416784903, 126.91165105356627 37.50640980855637, 126.91165812714472 37.505508490443376, 126.91052675523743 37.505502849918614))"
다사498473,438.00,438.0,"POLYGON ((126.93188624160206 37.523634567457414, 126.93187940674824 37.52453588601762, 126.93301107028078 37.5245413243682, 126.93301789152173 37.52364000563201, 126.93188624160206 37.523634567457414))"
다사462488,31.00,31.0,"POLYGON ((126.89103714409343 37.53695123752498, 126.89102981429069 37.537852547429175, 126.89216167073839 37.53785837893939, 126.89216898691973 37.536957068846526, 126.89103714409343 37.53695123752498))"
다사500466,289.00,289.0,"POLYGON ((126.93419718665217 37.517336196691026, 126.93419038114642 37.51823751657549, 126.9353219500086 37.518242932013834, 126.93532874190572 37.517341611954116, 126.93419718665217 37.517336196691026))"
다사471482,847.00,847.0,"POLYGON ((126.9012669777264 37.53159545645809, 126.90125977244298 37.53249676888233, 126.90239155008177 37.53250250165077, 126.90239874174726 37.531601189041034, 126.9012669777264 37.53159545645809))"
다사479450,442.00,442.0,"POLYGON ((126.91054801488019 37.50279889529327, 126.91054092864825 37.503700213640734, 126.91167227335643 37.50370585380038, 126.91167934598974 37.502804535270364, 126.91054801488019 37.50279889529327))"
다사471474,623.00,623.0,"POLYGON ((126.90132460844079 37.5243849520571, 126.90131740572454 37.525286265594005, 126.90244907443697 37.5252919968786, 126.90245626354016 37.52439068315623, 126.90132460844079 37.5243849520571))"
다사491467,296.00,296.0,"POLYGON ((126.92400627510106 37.51818828982156, 126.92399934680957 37.51908960797394, 126.92513092653074 37.51909512115236, 126.92513784121313 37.51819380282156, 126.92400627510106 37.51818828982156))"
다사469433,295.00,295.0,"POLYGON ((126.89935744973775 37.48741949783008, 126.89935023298666 37.48832081669656, 126.90048134341923 37.488326562037564, 126.90048854658212 37.48742524298511, 126.89935744973775 37.48741949783008))"
다사471470,371.00,371.0,"POLYGON ((126.90135341609762 37.5207796965187, 126.90134621466461 37.52168101061192, 126.90247782892841 37.52168674115468, 126.90248501675082 37.52078542687604, 126.90135341609762 37.5207796965187))"
다사477477,221.00,221.0,"POLYGON ((126.90809317976371 37.527123119531495, 126.90808605777445 37.52802443375875, 126.90921776924232 37.52803010053669, 126.90922487761661 37.527128786126056, 126.90809317976371 37.527123119531495))"
다사476479,499.00,499.0,"POLYGON ((126.90694721070173 37.528920070041416, 126.90694007446176 37.52982138380684, 126.9080718128441 37.52982706179609, 126.9080789354679 37.52892574784694, 126.90694721070173 37.528920070041416))"
다사476466,343.00,343.0,"POLYGON ((126.90703995290053 37.51720297843691, 126.90703282079171 37.51810429401003, 126.90816438221114 37.51810996961115, 126.90817150071166 37.517208653854354, 126.90703995290053 37.51720297843691))"
다사490462,367.00,367.0,"POLYGON ((126.92290941416282 37.51367617402848, 126.9229024738081 37.514577492697036, 126.9240339851812 37.51458301582217, 126.92404091192985 37.51368169697486, 126.92290941416282 37.51367617402848))"
다사460493,458.00,458.0,"POLYGON ((126.88873667091586 37.541446088577665, 126.88872931223152 37.54234739740772, 126.88986123614164 37.54235325156007, 126.88986858120154 37.541451942540625, 126.88873667091586 37.541446088577665))"
다사461472,174.00,174.0,"POLYGON ((126.89002275190404 37.5225244209916, 126.89001541371178 37.523425732932836, 126.89114705196327 37.52343157226665, 126.89115437654387 37.522530260136456, 126.89002275190404 37.5225244209916))"
다사470477,496.00,496.0,"POLYGON ((126.90017130370998 37.52708314975159, 126.90016408641631 37.52798446268543, 126.90129579565068 37.527990205370244, 126.90130299932949 37.527088892250575, 126.90017130370998 37.52708314975159))"
다사471443,320.00,320.0,"POLYGON ((126.90154773358863 37.496444163436585, 126.90154054081101 37.49734548128434, 126.90267178780023 37.497351206821655, 126.90267896698356 37.496449888788575, 126.90154773358863 37.496444163436585))"
다사474461,391.00,391.0,"POLYGON ((126.90481265007564 37.51268501697369, 126.90480549234458 37.51358633287368, 126.90593698509278 37.51359202923295, 126.9059441292186 37.512690713148615, 126.90481265007564 37.51268501697369))"
다사473435,125.00,125.0,"POLYGON ((126.90386751392224 37.48924505255962, 126.903860350886 37.49014637188988, 126.90499148977658 37.49015207428652, 126.90499863922334 37.48925075477167, 126.90386751392224 37.48924505255962))"
다사472474,469.00,469.0,"POLYGON ((126.90245626354016 37.52439068315623, 126.90244907443697 37.5252919968786, 126.90358074346965 37.52529771732041, 126.90358791895976 37.52439640341294, 126.90245626354016 37.52439068315623))"
다사471485,115.00,115.0,"POLYGON ((126.90124536091325 37.534299393313546, 126.90123815466691 37.535200705320534, 126.90236997316309 37.53520643864549, 126.9023771657897 37.53430512645299, 126.90124536091325 37.534299393313546))"
다사479452,293.00,293.0,"POLYGON ((126.91053384210066 37.504601531849175, 126.91052675523743 37.505502849918614, 126.91165812714472 37.505508490443376, 126.91166520040808 37.504607172191385, 126.91053384210066 37.504601531849175))"
다사454475,571.00,571.0,"POLYGON ((126.88207908719673 37.525187174821696, 126.88207165272958 37.52608848501292, 126.88320332951864 37.526094400814536, 126.8832107503724 37.525193090431884, 126.88207908719673 37.525187174821696))"
다사464461,12.00,12.0,"POLYGON ((126.89349787628093 37.512627459142834, 126.89349058249839 37.513528773180006, 126.89462207203101 37.51353457792112, 126.89462935220847 37.512633263696095, 126.89349787628093 37.512627459142834))"
다사479456,149.00,149.0,"POLYGON ((126.9105054927537 37.508206803292815, 126.9104984046277 37.509108120806175, 126.91162983094047 37.50911376206122, 126.91163690546418 37.508212444365284, 126.9105054927537 37.508206803292815))"
다사475469,196.00,196.0,"POLYGON ((126.90588696730092 37.51990123792994, 126.90587982062887 37.52080255290188, 126.90701142255907 37.520808239895096, 126.90701855562101 37.519906924739125, 126.90588696730092 37.51990123792994))"
다사467474,286.00,286.0,"POLYGON ((126.89679799125763 37.524361919236604, 126.89679073408927 37.52526323202815, 126.89792240151469 37.52526900668372, 126.89792964507005 37.52436769370531, 126.89679799125763 37.524361919236604))"
다사472486,18.00,18.0,"POLYGON ((126.90236997316309 37.53520643864549, 126.9023627802161 37.53610775069889, 126.90349461265302 37.53611347336238, 126.90350179197969 37.53521216112382, 126.90236997316309 37.53520643864549))"
다사467465,302.00,302.0,"POLYGON ((126.89686329122826 37.516250097853515, 126.89685603696863 37.51715141189687, 126.89798758189883 37.51715718487082, 126.8979948225509 37.516255870640634, 126.89686329122826 37.516250097853515))"
다사478448,202.00,202.0,"POLYGON ((126.90943088279873 37.500990607735915, 126.90942378360062 37.50189192617852, 126.91055510079651 37.50189757680679, 126.91056218639723 37.50099625818129, 126.90943088279873 37.500990607735915))"
다사488469,137.00,137.0,"POLYGON ((126.920597640071 37.519974320871846, 126.92059067033135 37.52087563820888, 126.92172227634482 37.520881184267694, 126.92172923247418 37.51997986675117, 126.920597640071 37.519974320871846))"
다사498475,1079.00,1079.0,"POLYGON ((126.93187257158996 37.525437204438845, 126.93186573612724 37.52633852272111, 126.9329974268873 37.52634396142368, 126.93300424873598 37.525442642965416, 126.93187257158996 37.525437204438845))"
