,보관소(대여소)명,자치구,상세주소,위도,경도,shortest_road,법정동,shortest_subway,shortest_subway_meter,public_place_in_100m,shortest_bus,shortest_bus_meter,public_transport_in_100m,subway_count_in_100m,bus_count_in_100m,schools_in_100m,unis_in_100m,total_schools_in_100m,public_places_and_schools_in_100m,대여소_ID,borrow_count,return_count,balance_rate,borrow_count_weekday,borrow_count_weekend,return_count_weekday,return_count_weekend
1577, 강서우체국,강서구,등촌동 709,37.56418228,126.8402786,강서로56가길,등촌동,양천향교,475.2,0,전화국,29.2,3,0,3,0,0,0,0,ST-3100,11551,10455,0.0498045987457966,9252,2299,8401,2054
1578, 가양테크노타운,강서구,가양동1484-5,37.56035995,126.8627625,양천로,가양동,증미,336.3,1,가양3동도시개발9단지아파트,77.5,2,0,2,1,0,1,2,ST-3118,5953,6428,-0.0383652370567805,5053,900,5564,864
1579, 연세강서빌딩,강서구,방화동835-7,37.57625198,126.8173447,방화대로50길,방화동,방화,427.7,0,강서공업고등학교,101.3,0,0,0,0,0,0,0,ST-3129,12529,12183,0.014001294917449,9587,2942,9337,2846
1580, 등촌역 센터스퀘어,강서구,염창동312,37.55064774,126.8661652,공항대로,염창동,등촌,42.1,0,등촌역.강서보건소,186.9,1,1,0,0,0,0,0,ST-3125,9123,8772,0.0196144174350377,6836,2287,6592,2180
1581, LG사이언스파크 E10동,강서구,마곡동 788-5,37.56364822,126.8345413,마곡동로,마곡동,발산,624.9,0,LG사이언스파크,59.7,1,0,1,0,0,0,0,ST-3128,11680,12952,-0.0516401429035401,11307,373,12580,372
1582, 대상연구소,강서구,마곡동762-4,37.56980896,126.8285751,마곡중앙14로,마곡동,마곡나루,286.3,0,롯데R&D센터,36.8,1,0,1,0,0,0,0,ST-3137,2916,3044,-0.021476510067114,2651,265,2811,233
1583, 보타닉파크타워2,강서구,마곡동774-2,37.55948639,126.8313141,마곡동로3길,마곡동,마곡,524.0,0,마곡동로사거리,16.2,2,0,2,0,0,0,0,ST-3145,7766,8038,-0.0172108327005821,6527,1239,6674,1364
1584,호돌이공원,강서구,화곡동 906-26,37.52841187,126.8460388,강서로5다길,화곡동,까치산,376.8,1,화곡전화국,190.4,0,0,0,0,0,0,1,ST-3183,180,216,-0.0909090909090909,142,38,158,58
1585, 신도림동주민센터 앞,구로구,서울특별시 구로구 신도림로 40,37.50733185,126.8797302,신도림로,신도림동,구로,515.8,0,대림5차아파트702동,18.5,2,0,2,1,0,1,1,ST-662,37087,38168,-0.0143644940535512,28760,8327,29319,8849
1586, 도림천역 1번 출구 앞,구로구,서울특별시 구로구 경인로67길 160,37.51424026,126.8828735,경인로67나길,신도림동,도림천,10.7,0,도림천역2번출구,42.7,2,1,1,1,0,1,1,ST-663,46716,46163,0.0059539831393533,36761,9955,36464,9699
1587, 신도림역 1번 출구 앞,구로구,서울특별시 구로구 경인로 688,37.50971985,126.8900986,도림천동자전거길,신도림동,신도림,152.9,1,신도림역,59.8,3,0,3,0,0,0,1,ST-664,109047,110427,-0.0062877607370349,81220,27827,82361,28066
1588, 구일우성(아) 육교 밑,구로구,서울특별시 구로구 구일로2길 59,37.48963165,126.8762589,구일로2길,구로동,구일,926.8,0,구일우성아파트,40.3,4,0,4,0,0,0,0,ST-665,25912,26053,-0.0027133647647455,20169,5743,20635,5418
1589, 해원리바파크 육교 밑,구로구,서울특별시 구로구 구일로 110,37.49528503,126.8721619,구일로,구로동,구일,203.2,0,1호선구일역,8.9,3,0,3,0,0,0,0,ST-666,31119,31836,-0.0113890874434119,23920,7199,24332,7504
1590, 낙원교회 맞은편,구로구,서울특별시 구로구 구로동로42길 43,37.49750519,126.8843765,구로중앙로27길,구로동,구로,650.1,0,구로변전소.구로초등학교,41.1,1,0,1,0,0,0,0,ST-667,8787,7550,0.0757176960274224,6565,2222,5533,2017
1591, 구로디지털단지역 앞,구로구,서울특별시 구로구 시흥대로 577-2,37.48493958,126.9013214,시흥대로,구로동,구로디지털단지,36.9,0,구로디지털단지역,38.4,5,1,4,0,0,0,0,ST-668,141210,144082,-0.0100668788469357,109526,31684,111209,32873
1592, 한신휴아파트 앞,구로구,서울특별시 구로구 디지털로31길 120,37.48880005,126.8906632,도림로,구로동,남구로,428.9,0,구로시장.남구로시장,60.0,3,0,3,0,0,0,0,ST-669,37720,35777,0.0264364531885655,28202,9518,26477,9300
1593, 구로리공원,구로구,서울특별시 구로구 구로중앙로 13,37.49103165,126.8921509,구로중앙로3길,구로동,대림,387.9,1,동구로새마을금고,37.2,2,0,2,0,0,0,1,ST-670,21941,24237,-0.0497206461951578,16333,5608,18129,6108
1594, 대림역4번출구,구로구,서울특별시 구로구 도림천로 351,37.49440384,126.8944473,도림로31길,구로동,대림,199.1,0,대림역4번출구,33.8,4,0,4,0,0,0,0,ST-918,53387,52260,0.0106676005944324,40476,12911,39161,13099
1595, 구로중학교앞,구로구,서울특별시 구로구 구로중앙로 48,37.49414062,126.8899841,구로중앙로19가길,구로동,대림,530.6,0,구로구청,81.7,3,0,3,0,0,0,0,ST-671,13662,12998,0.0249062265566391,10441,3221,9794,3204
1596, 서울미래초등학교 사거리,구로구,서울특별시 구로구 새말로 73,37.50437927,126.888298,새말로,구로동,신도림,550.3,0,서울미래초등학교,132.6,0,0,0,1,0,1,1,ST-673,30889,26879,0.0694155934081152,23354,7535,20564,6315
1597, 삼부르네상스파크빌,구로구,서울특별시 구로구 남부순환로 1299,37.47874069,126.8950958,남부순환로,가리봉동,구로디지털단지,914.1,1,삼부르네상스.효성아파트,25.3,2,0,2,0,0,0,1,ST-674,23400,12834,0.2916045702930949,18873,4527,10000,2834
1598, 동양미래대학교 정문 옆,구로구,서울특별시 구로구 경인로 445,37.49988937,126.8676987,경인로,고척동,구일,442.5,0,동양미래대학.구로성심병원,38.7,2,0,2,0,1,1,1,ST-919,72603,72088,0.0035593091484612,54062,18541,53325,18763
1599, 고척스카이돔구장 광장,구로구,서울특별시 구로구 경인로 430,37.49946976,126.8684006,안양천로,고척동,구일,368.1,0,동양미래대학.구로성심병원,40.0,1,0,1,0,1,1,1,ST-675,19068,16591,0.0694635295437336,13872,5196,11958,4633
1600, 고척근린공원 고척도서관 앞,구로구,서울특별시 구로구 고척로45길 31,37.5038147,126.8519592,고척로43길,고척동,오류동,1184.4,0,세곡초등학교,138.7,0,0,0,0,0,0,0,ST-676,21383,15827,0.1493147003493684,15265,6118,11068,4759
1601, 개봉지구대 개봉치안센터,구로구,서울특별시 구로구 경인로 293,37.49768448,126.8537293,경인로,개봉동,개봉,556.2,1,경인중학교개봉사거리,130.0,0,0,0,1,0,1,2,ST-677,19929,20050,-0.0030265889592035,15291,4638,15359,4691
1602, 개봉역2번출구 A,구로구,서울특별시 구로구 경인로40길 47,37.49499512,126.8582535,개봉로24길,개봉동,개봉,58.3,1,개봉역,11.9,5,1,4,0,0,0,1,ST-920,24890,32588,-0.1339295034621942,19315,5575,25190,7398
1603, 개봉푸르지오아파트 상가,구로구,서울특별시 구로구 남부순환로 775,37.50170517,126.8472824,고척로23길,개봉동,오류동,814.6,0,한사랑정형외과,51.9,6,0,6,0,0,0,0,ST-678,30093,34826,-0.0729062370030345,22151,7942,26296,8530
1604, 개봉역 1번 출구 자전거보관서쪽,구로구,서울특별시 구로구 경인로40길 47,37.49428177,126.8592148,남부순환로97길,개봉동,개봉,58.6,1,개봉역.림괄아파트,64.6,3,1,2,0,0,0,1,ST-870,14504,17759,-0.1008895638967238,11541,2963,14490,3269
1605, 한진아파트 입구,구로구,서울특별시 구로구 개봉로3길 87,37.4860611,126.8520126,개봉로3길,개봉동,광명사거리,797.0,0,개봉한진아파트.기점,5.9,2,0,2,0,0,0,0,ST-679,20730,20001,0.0178979155925462,15477,5253,14881,5120
1606, 오류동역 2번출구,구로구,서울특별시 구로구 서해안로 2340-10,37.49367142,126.8437042,서해안로30길,오류동,오류동,174.8,1,오류동역2번출구,3.3,2,0,2,0,0,0,1,ST-871,20837,26279,-0.1155021648696833,15800,5037,20276,6003
1607, 온수역 북측,구로구,서울특별시 구로구 경인로3길 지하 64,37.49279022,126.8245239,부일로7길,온수동,온수,116.5,0,온수역,11.0,6,0,6,0,0,0,0,ST-872,8726,7833,0.0539283773174708,6465,2261,5693,2140
1608, 구로역 광장,구로구,서울특별시 구로구 구로중앙로 174,37.50311661,126.8803864,경인로,구로동,구로,139.9,1,구로역교차로,45.4,2,0,2,0,0,0,1,ST-873,50984,52659,-0.0161612458149609,42089,8895,43680,8979
1609, 천왕이펜하우스 4단지 후문,구로구,서울특별시 구로구 천왕로 9,37.48070526,126.8389587,천왕로2길,천왕동,천왕,658.7,2,천왕이펜하우스4단지,47.2,4,0,4,0,0,0,2,ST-874,4902,3009,0.2392870686386044,3648,1254,2225,784
1610, 천왕연지타운2단지 앞,구로구,서울특별시 구로구 오리로 1102-10,37.48210526,126.845726,오리로,천왕동,천왕,798.6,0,연지타운2단지,43.8,3,0,3,0,0,0,0,ST-875,24864,32542,-0.13374908546145,17852,7012,24519,8023
1611, 천왕역 4번출구 뒤,구로구,서울특별시 구로구 오리로 지하 1154,37.48638535,126.8392105,천왕로,천왕동,천왕,52.1,4,천왕역4번출구,51.3,6,1,5,0,0,0,4,ST-876,25225,18579,0.1517213039905031,19971,5254,14390,4189
1612, 디지털입구 교차로,구로구,서울특별시 구로구 시흥대로 551,37.48288345,126.9010391,디지털로32길,구로동,구로디지털단지,266.4,1,구로디지털단지입구,34.8,4,0,4,0,0,0,1,ST-936,65856,66241,-0.002914524932436,49965,15891,49773,16468
1613, 동아1차APT105동 버스정류장(신도림중학교 방면),구로구,서울특별시 구로구 신도림로 67,37.51000977,126.8820496,신도림로17길,신도림동,도림천,478.9,0,동아1차APT105동,22.0,4,0,4,0,0,0,0,ST-1218,29788,30367,-0.0096251350677416,23240,6548,23801,6566
1614, 구일고등학교 정문,구로구,서울특별시 구로구 구일로 90-51,37.49340057,126.8743286,구일로,구로동,구일,486.3,0,구일초등학교.구일고등학교,8.5,2,0,2,2,0,2,2,ST-1219,29697,30463,-0.0127327127659574,22986,6711,23724,6739
1615, 강서수도사업소민원센터,구로구,서울특별시 구로구 가마산로 272,37.49578094,126.8901215,가마산로25길,구로동,대림,591.3,0,구로구청,17.7,4,0,4,0,0,0,0,ST-1220,34133,34859,-0.0105229591836734,26284,7849,26222,8637
1616, 구로구의회 앞,구로구,서울특별시 구로구 가마산로25길 9-24,37.49645615,126.8895874,가마산로25길,구로동,대림,672.0,2,국민은행.구로구민회관.구로아트밸리,71.0,3,0,3,0,0,0,2,ST-1221,29521,31047,-0.0251948223484348,23013,6508,24089,6958
1617, 구로거리공원 동측(신도림역 방면),구로구,서울특별시 구로구 공원로 68,37.50284958,126.8894806,공원로8길,구로동,신도림,671.5,0,한국SGI,55.3,3,0,3,0,0,0,0,ST-1222,22893,20665,0.0511501905505303,17270,5623,15791,4874
1618, 신도림테크노근린공원,구로구,서울특별시 구로구 새말로 121-15,37.50819397,126.891304,새말로,구로동,신도림,58.9,1,신도림역2번출구,84.4,3,2,1,0,0,0,1,ST-1223,59626,61768,-0.0176450236420251,44840,14786,46371,15397
1619, 가리봉동주민센터,구로구,서울특별시 구로구 디지털로26길 5,37.48160172,126.8927994,디지털로23길,구로동,남구로,696.7,1,지하이시티?보건지소?치매센터,18.0,3,0,3,0,0,0,1,ST-1224,29515,28175,0.0232275957704974,26346,3169,25211,2964
1620, 원메디타운 앞,구로구,서울특별시 구로구 경인로 403,37.49789047,126.864502,경인로,고척동,구일,570.4,0,123전자타운.2001아울렛,210.6,0,0,0,0,0,0,0,ST-1226,28237,29163,-0.0161324041811846,21905,6332,22781,6382
1621, 삼환로즈빌아파트 105동 옆,구로구,서울특별시 구로구 경인로 343,37.49724197,126.8591232,경인로40길,개봉동,개봉,296.5,0,개봉역.영화아파트,139.7,0,0,0,0,0,0,0,ST-1227,20326,18271,0.0532424799854911,15374,4952,13748,4523
1622, 한마을아파트 정문상가,구로구,서울특별시 구로구 경인로 382,37.49649811,126.8630981,경인로,개봉동,개봉,444.2,0,123전자타운.2001아울렛,94.4,2,0,2,0,0,0,0,ST-1228,26468,26249,0.0041542576398505,19558,6910,20075,6174
1623, 참새공원(백곡경노당),구로구,서울특별시 구로구 고척로21길 85,37.5051384,126.8443375,고척로21라길,개봉동,오류동,1181.3,0,오류중학교,171.7,0,0,0,1,0,1,1,ST-1229,8030,8298,-0.0164135227829495,6087,1943,6315,1983
1624, 동인오피스텔 건너편 소공원,구로구,서울특별시 구로구 고척로22길 64,37.49848175,126.8475037,고척로20길,개봉동,오류동,478.0,0,큰굴다리,93.7,1,0,1,0,0,0,0,ST-1230,9495,10056,-0.0286941844406935,7078,2417,7596,2460
1625, 궁동생태공원,구로구,서울특별시 구로구 오리로 1352,37.50190353,126.8289642,오리로,궁동,온수,1178.6,1,서서울생활과학고,33.5,3,0,3,0,0,0,1,ST-1231,4657,4820,-0.0171995357180542,3627,1030,3800,1020
1626, 오정초교 앞 보도육교,구로구,서울특별시 구로구 경인로2길 10,37.49072266,126.8263931,경인로,온수동,온수,315.7,0,동진빌라.오정초등학교,93.4,1,0,1,1,0,1,1,ST-1233,7243,5978,0.0956811133802284,5784,1459,4708,1270
1627, 오리로와 서해안도로 교차로 앞,구로구,서울특별시 구로구 오리로 1181,37.48859787,126.8364945,서해안로,오류동,천왕,293.0,0,오남중학교.삼미주택,27.8,3,0,3,0,0,0,0,ST-1235,10213,7414,0.1587904918590798,7757,2456,5401,2013
1628, 신도림2차e편한세상아파트 203동 앞,구로구,서울특별시 구로구 신도림로 16,37.50518036,126.8825378,경인로,신도림동,구로,243.0,0,구로역,51.2,3,0,3,0,0,0,0,ST-1236,29338,26208,0.0563496921470492,21796,7542,19740,6468
1629, 대림역 1번 출입구 밑,구로구,서울특별시 구로구 도림천로 351,37.49256516,126.8947525,구로중앙로8길,구로동,대림,103.0,0,대림역,92.4,1,0,1,0,0,0,0,ST-1237,28890,28400,0.008552976086577,21784,7106,21305,7095
1630, 남구로역 5번 출입구 앞,구로구,서울특별시 구로구 도림로 지하 7,37.48567963,126.8867035,도림로,구로동,남구로,63.8,0,남구로역,45.2,4,1,3,0,0,0,0,ST-1238,11193,8140,0.1579165158019966,9009,2184,6303,1837
1631, 천왕역 1번 출입구 앞,구로구,서울특별시 구로구 오리로 지하 1154,37.48620987,126.8388214,천왕로,천왕동,천왕,48.4,5,천왕역,19.2,7,1,6,0,0,0,5,ST-1239,40703,35810,0.0639499170075673,33313,7390,29237,6573
1632, 구로1동우체국 앞,구로구,서울특별시 구로구 구일로 64,37.4920311,126.8737717,구일로,구로동,구일,586.8,0,구로1동우체국,98.9,1,0,1,0,0,0,0,ST-1241,6329,6037,0.0236131327834384,5079,1250,4850,1187
1633, 천왕이펜하우스5단지 앞,구로구,서울특별시 구로구 천왕로 10,37.47943115,126.8426971,금오로,천왕동,천왕,873.9,0,천왕이펜하우스5단지입구,45.7,1,0,1,0,0,0,0,ST-1243,16017,20341,-0.1189284339072556,12211,3806,15645,4696
1634, 구로동롯데아파트,구로구,서울특별시 구로구 새말로 31,37.50254822,126.8838806,새말로6길,구로동,구로,177.8,0,구로역?NC신구로점,70.5,3,0,3,0,0,0,0,ST-1273,23241,21016,0.0502745328422622,17004,6237,15318,5698
1635, 구로구청,구로구,서울특별시 구로구 가마산로 245,37.49526596,126.8884735,구로중앙로19길,구로동,대림,696.3,2,구로구청,67.3,6,0,6,0,0,0,2,ST-1274,30703,33325,-0.0409508340101205,24916,5787,27023,6302
1636, 구로도서관,구로구,서울특별시 구로구 공원로 15,37.49851608,126.8919907,공원로,구로동,대림,701.7,1,영림중학교,103.8,1,0,1,0,0,0,1,ST-1275,70145,64783,0.0397397130321356,52967,17178,48589,16194
1637, 태평양물산빌딩,구로구,구로구 구로동 197-21,37.48485947,126.8951874,디지털로31길,구로동,구로디지털단지,551.4,0,KEB하나은행,59.7,5,0,5,0,0,0,0,ST-1521,56536,63538,-0.0583140396755334,48076,8460,54718,8820
1638, 개봉아이파크아파트 앞,구로구,구로구 개봉동 489-1,37.49034119,126.8609314,개봉로2길,개봉동,개봉,512.3,0,현대IPARK정문,78.0,1,0,1,0,0,0,0,ST-1522,21759,23131,-0.0305635999108932,15868,5891,16985,6146
1639, 고척LIGA아파트 앞,구로구,구로구 고척동 185-10,37.50605011,126.8607864,중앙로,고척동,양천구청,833.3,2,리가아파트,11.5,1,0,1,0,0,0,2,ST-1523,40730,41285,-0.0067670548070474,31390,9340,31756,9529
1640, 오류동역 맞은편,구로구, 구로구 오류동 6-2,37.49676132,126.8449631,경인로25길,오류동,오류동,250.6,2,오류1동주민센터.오류문화센터,37.6,1,0,1,0,0,0,2,ST-1526,29687,33654,-0.0626292606684454,21990,7697,25398,8256
1641, 구로구배드민턴실내체육관 앞,구로구,구로구 오류동 326-1,37.4917984,126.8324204,경인로,오류동,천왕,798.7,0,서울가든빌라앞,71.3,1,0,1,0,0,0,0,ST-1527,8255,8981,-0.0421211417962404,6285,1970,7017,1964
1642, 금강수목원아파트 앞,구로구,구로구 오류동 255-5,37.48937988,126.834198,오리로13길,오류동,천왕,502.1,0,금강수목원아파트,12.8,2,0,2,0,0,0,0,ST-1528,13028,13140,-0.0042800366860287,9918,3110,10087,3053
1643, 삼성전자 물류센터 앞,구로구,서울시 구로구 구일로126,37.49699783,126.8717804,서부간선지하도로,구로동,구일,91.3,0,1호선구일역,173.6,1,1,0,0,0,0,0,ST-1529,23753,23075,0.0144785171265055,17945,5808,17353,5722
1644, 구일역 1번 출입구 앞,구로구,구로구 구로동 642-77,37.49539948,126.8710098,서부간선지하도로,구로동,구일,151.8,0,1호선구일역,108.5,0,0,0,0,0,0,0,ST-1531,44426,44548,-0.0013711870883628,33061,11365,33174,11374
1645, 고척교 교차로,구로구,구로구 구로동 621-12,37.49856949,126.871521,서부간선지하도로,구로동,구일,211.3,0,구일역.제일제당,283.8,0,0,0,0,0,0,0,ST-1696,13174,10720,0.1027036076002343,9268,3906,7357,3363
1646, 수궁동 성당 주변,구로구,구로구 궁동 252-17,37.49525833,126.830658,부일로17길,궁동,온수,724.0,0,수궁동주민센터,69.9,3,0,3,0,0,0,0,ST-1732,12430,12417,0.0005232019962168,9614,2816,9234,3183
1647, 신도림4차 e편한세상 아파트 1109동 앞,구로구,구로구 신도림동 312-16,37.5123291,126.8868332,경인로67길,신도림동,도림천,420.0,0,신도림4차e편한세상,81.9,2,0,2,0,0,0,0,ST-1733,33278,27584,0.0935559133778055,24222,9056,20157,7427
1648, 대륭포스트타워1차,구로구,구로구 디지털로31길 33-1,37.48437119,126.8954239,디지털로,구로동,구로디지털단지,537.9,0,KEB하나은행,33.8,6,0,6,0,0,0,0,ST-1753,43554,44022,-0.0053439298437928,38364,5190,38660,5362
1649,항동지구 6단지 602동 앞,구로구,구로구 항동 216-11 ,37.47737503,126.820015,부광로,항동,역곡,1147.6,0,항동우남퍼스트빌,64.5,1,0,1,0,0,0,0,ST-1944,5132,6294,-0.1016978820234552,3403,1729,4322,1972
1650,구로자원순환센터,구로구,구로구 항동 216-11 ,37.48250961,126.8257599,항동로4길,항동,온수,1102.1,0,항동하버라인4단지.푸른수목원,45.9,2,0,2,0,0,0,0,ST-1945,2818,2038,0.1606260296540362,1912,906,1289,749
1651,항동지구 4단지 입구,구로구,구로구 항동 82-9,37.48259735,126.8264542,항동로4길,항동,온수,1106.0,0,항동하버라인4단지.푸른수목원,51.8,1,0,1,0,0,0,0,ST-1946,3082,2029,0.20602621796126,2439,643,1667,362
1652,항동지구 1단지 105동 앞,구로구,구로구 항동 100-14,37.48062897,126.8218155,수원문산고속도로,항동,역곡,1042.6,0,항동중흥S클래스,53.9,2,0,2,0,0,0,0,ST-1947,3987,4247,-0.0315763905756618,2675,1312,2911,1336
1653,항동지구 2단지 202동 앞,구로구,구로구 항동 113-1,37.48080826,126.821907,수원문산고속도로,항동,역곡,1040.2,0,항동중흥S클래스,40.8,2,0,2,0,0,0,0,ST-1948,4329,4749,-0.046265697290152,2965,1364,3437,1312
