"아이디","새주소 아이디","시설 아이디","시설명","위도","경도","건물군여부","시설용도분류","소재지 도로명주소","소재지 지번주소","기타","국가지점번호","데이터 기준일자"
"880","","B0880","바른본병원","37.553524","127.07714","","FU_BD","서울특별시 광진구 능동로 261","서울특별시 광진구 군자동 27-2","","다사 6264 5054","2022-12-07 00:00:00.0"
"881","","B0881","동부참사랑요양병원","37.545815","127.066414","","FU_BD","서울특별시 광진구 동일로 154","서울특별시 광진구 화양동 24-17","","다사 6169 4969","2022-12-07 00:00:00.0"
"882","","B0882","경희생생한방병원","37.539944","127.0631","","FU_BD","서울특별시 광진구 동일로 82-1","서울특별시 광진구 자양동 25-2","","다사 6140 4904","2022-12-07 00:00:00.0"
"883","","B0883","서울프라임병원","37.54079","127.06368","","FU_BD","서울특별시 광진구 동일로 92-1","서울특별시 광진구 자양동 24-9","","다사 6145 4914","2022-12-07 00:00:00.0"
"885","","B0885","오석한방병원","37.538227","127.08387","","FU_BD","서울특별시 광진구 자양로 116","서울특별시 광진구 구의동 252-16","","다사 6323 4884","2022-12-07 00:00:00.0"
"892","","B0892","해달한방병원","37.494423","126.84107","","FU_BD","서울특별시 구로구 경인로 176","서울특별시 구로구 오류동 44-10","","다사 4175 4411","2022-12-07 00:00:00.0"
"906","","B0906","삼성미래여성병원","37.49126","126.8404","","FU_BD","서울특별시 구로구 서해안로 2296","서울특별시 구로구 오류동 159","","다사 4169 4376","2022-12-07 00:00:00.0"
"908","","B0908","연세사랑모아여성병원","37.50634","126.86063","","FU_BD","서울특별시 구로구 중앙로 100","서울특별시 구로구 고척동 191-1","","다사 4349 4542","2022-12-07 00:00:00.0"
"911","","B0911","아나파한방병원","37.499275","126.86362","","FU_BD","서울특별시 구로구 중앙로1길 18-18","서울특별시 구로구 고척동 324","","다사 4374 4463","2022-12-07 00:00:00.0"
"913","","B0913","구로한방병원","37.47996","126.90612","","FU_BD","서울특별시 금천구 남부순환로 1398","서울특별시 금천구 독산동 899-5","","다사 4749 4246","2022-12-07 00:00:00.0"
"915","","B0915","실버한방병원","37.47906","126.90417","","FU_BD","서울특별시 금천구 독산로 362","서울특별시 금천구 독산동 960","","다사 4731 4236","2022-12-07 00:00:00.0"
"916","","B0916","성신고려요양병원","37.466724","126.89407","","FU_BD","서울특별시 금천구 범안로 1191","서울특별시 금천구 독산동 331-39","","다사 4641 4100","2022-12-07 00:00:00.0"
"917","","B0917","녹십자요양병원","37.45203","126.901985","","FU_BD","서울특별시 금천구 시흥대로 202","서울특별시 금천구 시흥동 890-4","","다사 4710 3937","2022-12-07 00:00:00.0"
"918","","B0918","서울대효병원","37.454422","126.90124","","FU_BD","서울특별시 금천구 시흥대로 230","서울특별시 금천구 시흥동 883-5","","다사 4704 3963","2022-12-07 00:00:00.0"
"919","","B0919","희명병원","37.455704","126.90063","","FU_BD","서울특별시 금천구 시흥대로 244","서울특별시 금천구 시흥동 882-31","","다사 4699 3978","2022-12-07 00:00:00.0"
"920","","B0920","서울바른세상병원","37.471172","126.8977","","FU_BD","서울특별시 금천구 시흥대로 421","서울특별시 금천구 독산동 288-1","","다사 4674 4149","2022-12-07 00:00:00.0"
"921","","B0921","아카시아병원","37.46813","126.89858","","FU_BD","서울특별시 금천구 시흥대로114길 5","서울특별시 금천구 독산동 1012-18","","다사 4681 4116","2022-12-07 00:00:00.0"
"922","","B0922","새움병원","37.473076","126.89769","","FU_BD","서울특별시 금천구 시흥대로139길 8","서울특별시 금천구 독산동 150-7","","다사 4674 4170","2022-12-07 00:00:00.0"
"923","","B0923","엠메티컬타워","37.455975","126.895775","","FU_BA","서울특별시 금천구 시흥대로73길 67","서울특별시 금천구 시흥동 1031","","다사 4656 3981","2022-12-07 00:00:00.0"
"928","","B0928","샤인치과교정과 치과병원","37.65432","127.06216","","FU_BD","서울특별시 노원구 노해로 488","서울특별시 노원구 상계동 724","","다사 6137 6173","2022-12-07 00:00:00.0"
"930","","B0930","강북예치과병원","37.655224","127.06249","","FU_BD","서울특별시 노원구 노해로81길 5-6","서울특별시 노원구 상계동 606-12","","다사 6140 6183","2022-12-07 00:00:00.0"
"932","","B0932","인제대학교 상계백병원","37.648666","127.06298","","FU_BD","서울특별시 노원구 동일로 1342","서울특별시 노원구 상계동 761-1","","다사 6144 6110","2022-12-07 00:00:00.0"
"938","","B0938","의료법인 행복나눔의료재단 사랑요양병원","37.678436","127.0526","","FU_BD","서울특별시 노원구 동일로243길 45","서울특별시 노원구 상계동 1142-9","","다사 6054 6441","2022-12-07 00:00:00.0"
"940","","B0940","노원을지대학교병원","37.63646","127.06992","","FU_BD","서울특별시 노원구 한글비석로 68","서울특별시 노원구 하계동 280-1","","다사 6205 5975","2022-12-07 00:00:00.0"
"942","","B0942","가화한방병원","37.66281","127.03437","","FU_BD","서울특별시 도봉구 도당로 51","서울특별시 도봉구 방학동 665-6","","다사 5893 6269","2022-12-07 00:00:00.0"
"957","","B0957","경희늘푸른노인전문병원","37.663208","127.02728","","FU_BD","서울특별시 도봉구 시루봉로 137","서울특별시 도봉구 방학동 442","","다사 5830 6273","2022-12-07 00:00:00.0"
"969","","B0969","서울특별시 동부병원","37.575344","127.03153","","FU_BD","서울특별시 동대문구 무학로 124","서울특별시 동대문구 용두동 118-20","","다사 5863 5298","2022-12-07 00:00:00.0"
"997","","B0997","의료법인에이치엠피의료재단녹십초요양병원","37.488373","126.906685","","FU_BD","서울특별시 동작구 시흥대로 634","서울특별시 동작구 신대방동 686-1","","다사 4754 4340","2022-12-07 00:00:00.0"
"1003","","B1003","혜당한방병원","37.548077","126.916794","","FU_BD","서울특별시 마포구 독막로 32","서울특별시 마포구 합정동 363-6","","다사 4848 5001","2022-12-07 00:00:00.0"
"1010","","B1010","신촌다인치과병원","37.55514","126.93598","","FU_BD","서울특별시 마포구 신촌로 94","서울특별시 마포구 노고산동 57-1","","다사 5018 5079","2022-12-07 00:00:00.0"
"1011","","B1011","메디람한방병원","37.554375","126.919815","","FU_BD","서울특별시 마포구 양화로 119","서울특별시 마포구 서교동 353-7","","다사 4875 5071","2022-12-07 00:00:00.0"
"1012","","B1012","네모치과병원","37.5575","126.925156","","FU_BD","서울특별시 마포구 양화로 178","서울특별시 마포구 동교동 166-1","","다사 4922 5106","2022-12-07 00:00:00.0"
"1014","","B1014","에스엠씨요양병원","37.566883","126.909904","","FU_BD","서울특별시 마포구 월드컵북로 165","서울특별시 마포구 성산동 200-22","","다사 4788 5211","2022-12-07 00:00:00.0"
"1032","","B1032","대항병원","37.475666","126.98774","","FU_BD","서울특별시 서초구 남부순환로 2151","서울특별시 서초구 방배동 481-7","","다사 5470 4194","2022-12-07 00:00:00.0"
"1036","","B1036","학교법인가톨릭학원가톨릭대학교서울성모병원","37.50008","127.00525","","FU_BD","서울특별시 서초구 반포대로 222","서울특별시 서초구 반포동 505","","다사 5626 4465","2022-12-07 00:00:00.0"
"2138","","P0008","한티근린공원","37.495255","127.06221","","FU_BI","서울특별시 강남구 삼성로 203","서울특별시 강남구 대치동 212-1","공사중","다사 6130 4408","2022-12-07 00:00:00.0"
"2132","","P0002","개포근린공원","37.482613","127.06613","","FU_BI","","서울특별시 강남구 개포동 139","","다사 6164 4268","2022-12-07 00:00:00.0"
"1042","","B1042","서초프라임요양병원","37.476727","126.98391","","FU_BD","서울특별시 서초구 방배천로2길 22","서울특별시 서초구 방배동 446-3","","다사 5436 4206","2022-12-07 00:00:00.0"
"1043","","B1043","자이비뇨의학과병원","37.502735","127.02178","","FU_BD","서울특별시 서초구 서운로 220","서울특별시 서초구 서초동 1302-2","","다사 5773 4493","2022-12-07 00:00:00.0"
"1045","","B1045","모커리한방병원","37.494816","127.01863","","FU_BD","서울특별시 서초구 서초대로 338","서울특별시 서초구 서초동 1677-8","","다사 5744 4405","2022-12-07 00:00:00.0"
"1052","","B1052","길인의료재단 기린한방병원","37.51109","127.02008","","FU_BD","서울특별시 서초구 신반포로49길 3","서울특별시 서초구 잠원동 38-25","","다사 5758 4586","2022-12-07 00:00:00.0"
"1056","","B1056","연세사랑병원","37.47671","126.98671","","FU_BD","서울특별시 서초구 효령로 10","서울특별시 서초구 방배동 478-3","","다사 5461 4206","2022-12-07 00:00:00.0"
"1057","","B1057","학교법인대진교육재단 제인병원","37.549465","127.057014","","FU_BD","서울특별시 성동구 광나루로 243","서울특별시 성동구 송정동 81-14","","다사 6087 5010","2022-12-07 00:00:00.0"
"1058","","B1058","연세바로척병원","37.54441","127.064896","","FU_BD","서울특별시 성동구 동일로 133","서울특별시 성동구 성수동2가 279-44","","다사 6156 4954","2022-12-07 00:00:00.0"
"1059","","B1059","서울효사랑요양병원","37.54116","127.063065","","FU_BD","서울특별시 성동구 동일로 93","서울특별시 성동구 성수동2가 275-2","","다사 6140 4918","2022-12-07 00:00:00.0"
"1060","","B1060","서울특별시장애인치과병원","37.56675","127.0328","","FU_BD","서울특별시 성동구 마장로 207","서울특별시 성동구 홍익동 102","","다사 5874 5203","2022-12-07 00:00:00.0"
"1064","","B1064","서울연세병원","37.56065","127.03616","","FU_BD","서울특별시 성동구 왕십리로 296","서울특별시 성동구 행당동 198-1","","다사 5903 5135","2022-12-07 00:00:00.0"
"1069","","B1069","새마음요양병원","37.60139","127.02148","","FU_BD","서울특별시 성북구 동소문로 215","서울특별시 성북구 정릉동 16-512","","다사 5776 5588","2022-12-07 00:00:00.0"
"1070","","B1070","동서요양병원","37.60693","127.02891","","FU_BD","서울특별시 성북구 동소문로 306","서울특별시 성북구 하월곡동 88-747","","다사 5841 5649","2022-12-07 00:00:00.0"
"1071","","B1071","성북우리아이들병원","37.60692","127.02931","","FU_BD","서울특별시 성북구 동소문로46길 10","서울특별시 성북구 하월곡동 88-470","","다사 5845 5649","2022-12-07 00:00:00.0"
"1072","","B1072","서울척병원","37.60884","127.02925","","FU_BD","서울특별시 성북구 동소문로47길 8","서울특별시 성북구 길음동 21-72","","다사 5845 5670","2022-12-07 00:00:00.0"
"1073","","B1073","보문효사랑요양병원","37.579746","127.022766","","FU_BD","서울특별시 성북구 보문로 46","서울특별시 성북구 보문동7가 105-3","","다사 5786 5348","2022-12-07 00:00:00.0"
"1074","","B1074","성북웰니스요양병원","37.58301","127.02098","","FU_BD","서울특별시 성북구 보문로 86","서울특별시 성북구 보문동4가 18","","다사 5770 5384","2022-12-07 00:00:00.0"
"1075","","B1075","의료법인참예원의료재단 성북참요양병원","37.597496","127.005295","","FU_BD","서울특별시 성북구 북악산로1길 71","서울특별시 성북구 정릉동 508-171","","다사 5632 5545","2022-12-07 00:00:00.0"
"1076","","B1076","플러스요양병원","37.60835","127.00399","","FU_BD","서울특별시 성북구 솔샘로1길 19","서울특별시 성북구 정릉동 674-3","","다사 5622 5666","2022-12-07 00:00:00.0"
"1077","","B1077","더서울병원","37.594234","127.01652","","FU_BD","서울특별시 성북구 아리랑로 16","서울특별시 성북구 동선동4가 53","","다사 5731 5509","2022-12-07 00:00:00.0"
"1078","","B1078","의료법인 우신향병원","37.584785","127.03115","","FU_BD","서울특별시 성북구 안암로 99","서울특별시 성북구 안암동5가 85-9","","다사 5860 5403","2022-12-07 00:00:00.0"
"1079","","B1079","한마음한방병원","37.60144","127.03272","","FU_BD","서울특별시 성북구 종암로 129","서울특별시 성북구 종암동 3-1342","","다사 5875 5588","2022-12-07 00:00:00.0"
"1080","","B1080","사회복지법인 성가소비녀회 성가복지병원","37.606956","127.03067","","FU_BD","서울특별시 성북구 종암로 191","서울특별시 성북구 하월곡동 88-522","","다사 5857 5649","2022-12-07 00:00:00.0"
"1081","","B1081","성북서울요양병원","37.59312","127.035805","","FU_BD","서울특별시 성북구 종암로 31","서울특별시 성북구 종암동 25-6","","다사 5902 5495","2022-12-07 00:00:00.0"
"1082","","B1082","의료법인서광의료재단 성북중앙병원","37.59678","127.03562","","FU_BD","서울특별시 성북구 종암로 72","서울특별시 성북구 종암동 10-125","","다사 5900 5536","2022-12-07 00:00:00.0"
"1083","","B1083","의료법인유라의료재단 온누리요양병원","37.6122","127.05872","","FU_BD","서울특별시 성북구 화랑로 271","서울특별시 성북구 장위동 50-50","","다사 6105 5706","2022-12-07 00:00:00.0"
"1089","","B1089","올림픽병원","37.50277","127.09801","","FU_BD","서울특별시 송파구 백제고분로 283","서울특별시 송파구 석촌동 14-10","","다사 6446 4490","2022-12-07 00:00:00.0"
"1091","","B1091","강남힘찬병원","37.507633","127.10983","","FU_BD","서울특별시 송파구 백제고분로 407","서울특별시 송파구 송파동 20-8","","다사 6551 4544","2022-12-07 00:00:00.0"
"1092","","B1092","서재곤링커병원","37.50943","127.111984","","FU_BD","서울특별시 송파구 백제고분로 436","서울특별시 송파구 송파동 135-3","","다사 6570 4564","2022-12-07 00:00:00.0"
"1096","","B1096","서울연세요양병원","37.502087","127.096664","","FU_BD","서울특별시 송파구 삼학사로 53","서울특별시 송파구 삼전동 180-8","","다사 6435 4483","2022-12-07 00:00:00.0"
"1097","","B1097","더바름치과병원","37.510643","127.08623","","FU_BD","서울특별시 송파구 석촌호수로 61","서울특별시 송파구 잠실동 35-2","","다사 6343 4578","2022-12-07 00:00:00.0"
