,기준_날짜,기준_시간,시작_대여소,종료_대여소,전체건수,전체_이용_분,전체_이용_거리,전 체건수
8043834,20220627,2015,ST-494,ST-501,,6,649,1.0
8043835,20220627,2355,ST-494,ST-501,,12,1361,2.0
8043836,20220627,700,ST-2749,ST-501,,6,782,1.0
8043837,20220627,900,ST-501,ST-501,,0,0,1.0
8043838,20220627,915,ST-2840,ST-501,,3,610,1.0
8043839,20220627,1110,ST-1763,ST-501,,9,1200,1.0
8043840,20220627,1900,ST-1555,ST-2840,,99,14970,1.0
8043841,20220627,2040,ST-1053,ST-2840,,43,1915,1.0
8043842,20220627,2215,ST-1846,ST-2840,,11,1241,1.0
8043843,20220627,2200,ST-494,ST-2840,,9,1022,1.0
8043844,20220627,815,ST-501,ST-2840,,6,462,1.0
8043845,20220627,1140,ST-2840,ST-2840,,13,1341,1.0
8043846,20220627,2210,ST-2840,ST-2840,,41,5646,1.0
8043847,20220627,2245,ST-2840,ST-2840,,13,1017,1.0
8043848,20220627,2120,ST-2747,ST-2840,,73,1474,1.0
8043849,20220627,2230,ST-1044,ST-2840,,7,640,1.0
8043850,20220627,2105,ST-2928,ST-2840,,14,1960,1.0
8043851,20220627,720,ST-1061,ST-2840,,7,635,1.0
8043852,20220627,1920,ST-1061,ST-2840,,7,820,1.0
8043853,20220627,1905,ST-1061,ST-2840,,5,820,1.0
8043854,20220627,1945,ST-1088,ST-1088,,87,1877,1.0
8043855,20220627,2150,ST-548,ST-1088,,6,1030,1.0
8043856,20220627,2005,ST-3071,ST-1657,,75,1390,1.0
8043857,20220627,855,ST-2891,ST-840,,14,2410,1.0
8043858,20220627,555,ST-1867,ST-840,,6,10,1.0
8043859,20220627,2105,ST-550,ST-1862,,6,759,1.0
8043860,20220627,2025,ST-1584,ST-1862,,10,1311,1.0
8043861,20220627,2015,ST-1864,ST-1867,,10,1190,1.0
8043862,20220627,2215,ST-2602,ST-1088,,14,1695,1.0
8043863,20220627,1910,ST-1728,ST-2850,,23,1559,1.0
8043864,20220627,2135,ST-1729,ST-2850,,21,2366,1.0
8043865,20220627,2140,ST-1590,ST-2850,,17,2071,1.0
8043866,20220627,905,ST-1705,ST-2850,,4,583,1.0
8043867,20220627,1905,ST-547,ST-2850,,5,482,1.0
8043868,20220627,10,ST-1416,ST-1657,,2,520,1.0
8043869,20220627,1230,ST-2588,ST-1657,,9,1502,1.0
8043870,20220627,1900,ST-1681,ST-1657,,32,6260,1.0
8043871,20220627,720,ST-2991,ST-840,,3,524,1.0
8043872,20220627,1915,ST-1076,ST-1867,,53,4720,1.0
8043873,20220627,905,ST-2833,ST-1867,,5,899,1.0
8043874,20220627,2230,ST-2761,ST-428,,6,890,1.0
8043875,20220627,730,ST-1699,ST-2014,,22,4170,1.0
8043876,20220627,840,ST-660,ST-2011,,35,8260,1.0
8043877,20220627,1050,ST-1523,ST-2011,,8,1610,1.0
8043878,20220627,850,ST-2054,ST-2011,,17,3100,1.0
8043879,20220627,820,ST-2761,ST-2011,,5,950,1.0
8043880,20220627,1945,ST-2774,ST-2011,,22,3683,1.0
8043881,20220627,45,ST-2764,ST-428,,5,176,1.0
8043882,20220627,2020,ST-2764,ST-428,,6,776,1.0
8043883,20220627,645,ST-1996,ST-2961,,15,1920,1.0
8043884,20220627,820,ST-1523,ST-2014,,6,1100,1.0
8043885,20220627,1835,ST-664,ST-2014,,28,4890,1.0
8043886,20220627,925,ST-2013,ST-2014,,4,735,1.0
8043887,20220627,935,ST-2013,ST-2014,,4,697,1.0
8043888,20220627,1015,ST-1993,ST-1993,,6,280,1.0
8043889,20220627,1035,ST-1014,ST-1993,,6,647,1.0
8043890,20220627,835,ST-2013,ST-2011,,7,1255,1.0
8043891,20220627,900,ST-2692,ST-2011,,3,381,1.0
8043892,20220627,1130,ST-2692,ST-2011,,4,80,1.0
8043893,20220627,1830,ST-873,ST-2961,,8,1460,1.0
8043894,20220627,745,ST-2013,ST-2961,,22,3888,3.0
8043895,20220627,750,ST-2960,ST-2961,,9,1671,1.0
8043896,20220627,755,ST-1504,ST-2961,,10,1780,1.0
8043897,20220627,1640,ST-2014,ST-2014,,15,901,1.0
8043898,20220627,950,ST-2396,ST-2014,,2,520,1.0
8043899,20220627,2210,ST-432,ST-1993,,7,1360,1.0
8043900,20220627,850,ST-1996,ST-2764,,5,629,1.0
8043901,20220627,2145,ST-2017,ST-2764,,3,281,1.0
8043902,20220627,1615,ST-2011,ST-2011,,59,4480,1.0
8043903,20220627,1025,ST-2397,ST-2961,,3,510,1.0
8043904,20220627,2150,ST-2396,ST-2961,,9,1470,1.0
8043905,20220627,735,ST-2012,ST-2961,,9,1201,1.0
8043906,20220627,1815,ST-1504,ST-1504,,28,3395,1.0
8043907,20220627,1500,ST-2014,ST-1504,,3,659,1.0
8043908,20220627,1810,ST-2014,ST-1504,,5,1060,1.0
8043909,20220627,1945,ST-2014,ST-1504,,3,561,1.0
8043910,20220627,2300,ST-426,ST-2764,,50,9898,1.0
8043911,20220627,1755,ST-1523,ST-2764,,12,2454,1.0
8043912,20220627,1840,ST-312,ST-2764,,4,500,1.0
8043913,20220627,2105,ST-1018,ST-2764,,10,1590,1.0
8043914,20220627,2110,ST-428,ST-2764,,10,1103,1.0
8043915,20220627,2250,ST-315,ST-2764,,5,570,1.0
8043916,20220627,1650,ST-2011,ST-2011,,104,3330,1.0
8043917,20220627,1645,ST-995,ST-2011,,9,1290,1.0
8043918,20220627,755,ST-1005,ST-2011,,5,1020,1.0
8043919,20220627,425,ST-1504,ST-2763,,70,1150,1.0
8043920,20220627,945,ST-2692,ST-2763,,4,340,1.0
8043921,20220627,710,ST-2763,ST-2763,,0,0,1.0
8043922,20220627,1655,ST-2396,ST-2763,,4,594,1.0
8043923,20220627,2020,ST-2763,ST-2960,,7,1077,1.0
8043924,20220627,2030,ST-2011,ST-2960,,4,700,1.0
8043925,20220627,2020,ST-315,ST-2960,,7,1046,1.0
8043926,20220627,1755,ST-2005,ST-2960,,6,756,1.0
8043927,20220627,745,ST-2879,ST-2764,,3,820,1.0
8043928,20220627,2200,ST-311,ST-2012,,9,863,1.0
8043929,20220627,1800,ST-1997,ST-2012,,6,922,1.0
8043930,20220627,750,ST-2005,ST-2011,,7,1104,1.0
8043931,20220627,1830,ST-2005,ST-2011,,16,1380,1.0
8043932,20220627,535,ST-1500,ST-2395,,15,2720,1.0
8043933,20220627,2105,ST-431,ST-2395,,49,3676,2.0
8043934,20220627,1200,ST-2017,ST-2397,,47,5640,1.0
8043935,20220627,2250,ST-52,ST-2397,,45,12089,1.0
8043936,20220627,910,ST-2395,ST-2014,,4,653,1.0
8043937,20220627,1855,ST-2692,ST-2692,,0,0,1.0
8043938,20220627,2135,ST-312,ST-2395,,6,917,1.0
8043939,20220627,640,ST-2397,ST-2397,,92,21980,1.0
8043940,20220627,2035,ST-948,ST-2137,,7,1510,1.0
8043941,20220627,1910,ST-1101,ST-2137,,9,120,1.0
8043942,20220627,1525,ST-1104,ST-2137,,6,700,1.0
8043943,20220627,1050,ST-861,ST-2137,,16,1293,1.0
8043944,20220627,1000,ST-861,ST-2137,,9,1273,1.0
8043945,20220627,2125,ST-650,ST-862,,11,1463,1.0
8043946,20220627,1930,ST-643,ST-862,,6,739,1.0
8043947,20220627,1955,ST-643,ST-862,,23,2623,2.0
8043948,20220627,1820,ST-2129,ST-862,,9,1790,1.0
8043949,20220627,725,ST-2406,ST-1105,,9,980,1.0
8043950,20220627,750,ST-2406,ST-1105,,12,1210,1.0
8043951,20220627,435,ST-132,ST-1105,,111,9952,1.0
8043952,20220627,1935,ST-3006,ST-1105,,161,21397,2.0
8043953,20220627,1025,ST-2132,ST-1105,,4,747,1.0
8043954,20220627,1825,ST-1002,ST-1736,,14,2682,1.0
8043955,20220627,2245,ST-106,ST-1736,,115,25159,1.0
8043956,20220627,725,ST-2459,ST-2137,,3,940,1.0
8043957,20220627,855,ST-948,ST-860,,9,1810,1.0
8043958,20220627,1045,ST-2132,ST-1109,,10,1864,1.0
8043959,20220627,835,ST-1724,ST-1105,,4,862,1.0
8043960,20220627,900,ST-1724,ST-1105,,4,770,1.0
8043961,20220627,1520,ST-1109,ST-1105,,15,2590,1.0
8043962,20220627,755,ST-997,ST-1496,,8,1480,1.0
8043963,20220627,845,ST-1996,ST-1496,,10,2380,1.0
8043964,20220627,2305,ST-2017,ST-1496,,15,2089,1.0
8043965,20220627,2205,ST-1731,ST-1496,,11,1826,1.0
8043966,20220627,2120,ST-2920,ST-1496,,73,4270,1.0
8043967,20220627,25,ST-1978,ST-1496,,20,3510,1.0
8043968,20220627,820,ST-2125,ST-860,,6,1050,1.0
8043969,20220627,1835,ST-2133,ST-2129,,18,3150,1.0
8043970,20220627,1655,ST-2137,ST-1109,,14,440,1.0
8043971,20220627,2240,ST-2119,ST-643,,17,1660,1.0
8043972,20220627,1030,ST-654,ST-643,,10,1449,1.0
8043973,20220627,1800,ST-2016,ST-2765,,10,1580,1.0
8043974,20220627,1720,ST-1995,ST-2765,,15,2120,1.0
8043975,20220627,2155,ST-3089,ST-2765,,7,1380,1.0
8043976,20220627,1130,ST-2765,ST-2765,,1,0,1.0
8043977,20220627,2310,ST-1997,ST-1495,,9,1106,1.0
8043978,20220627,1905,ST-86,ST-1495,,71,7778,1.0
8043979,20220627,2145,ST-641,ST-1495,,39,9900,1.0
8043980,20220627,1915,ST-620,ST-1495,,33,8720,1.0
8043981,20220627,2205,ST-2507,ST-859,,35,7017,1.0
8043982,20220627,645,ST-2702,ST-859,,25,3840,1.0
8043983,20220627,2300,ST-1103,ST-859,,5,1063,1.0
8043984,20220627,1930,ST-1099,ST-861,,43,8270,1.0
8043985,20220627,805,ST-648,ST-643,,16,2660,1.0
8043986,20220627,1940,ST-1423,ST-643,,5,1014,1.0
8043987,20220627,245,ST-315,ST-2765,,20,1020,1.0
8043988,20220627,1810,ST-315,ST-2765,,19,3156,3.0
8043989,20220627,2055,ST-1350,ST-1350,,123,18470,2.0
8043990,20220627,710,ST-1015,ST-1350,,4,850,1.0
8043991,20220627,1145,ST-1015,ST-1350,,6,820,1.0
8043992,20220627,2140,ST-1015,ST-1350,,8,874,1.0
8043993,20220627,2150,ST-2509,ST-2610,,35,7889,1.0
8043994,20220627,915,ST-1110,ST-643,,19,980,1.0
8043995,20220627,1750,ST-2127,ST-643,,7,856,1.0
8043996,20220627,145,ST-2124,ST-863,,8,2100,1.0
8043997,20220627,2300,ST-2722,ST-650,,13,1440,1.0
8043998,20220627,915,ST-1129,ST-650,,10,1473,1.0
8043999,20220627,2200,ST-2005,ST-2765,,7,1110,1.0
8044000,20220627,2125,ST-2005,ST-2765,,5,898,1.0
8044001,20220627,1845,ST-1638,ST-2610,,13,2483,1.0
8044002,20220627,1820,ST-2127,ST-2610,,7,1111,1.0
8044003,20220627,2340,ST-600,ST-1106,,27,2202,1.0
8044004,20220627,815,ST-1726,ST-1106,,30,3710,1.0
8044005,20220627,2335,ST-2460,ST-1106,,1,0,1.0
8044006,20220627,1625,ST-1224,ST-713,,66,5299,1.0
8044007,20220627,2015,ST-1678,ST-713,,1,0,1.0
8044008,20220627,25,ST-2373,ST-713,,15,2870,1.0
8044009,20220627,2240,ST-2375,ST-713,,14,1031,1.0
8044010,20220627,1920,ST-1546,ST-713,,20,3251,1.0
8044011,20220627,920,ST-2539,ST-2479,,32,2705,1.0
8044012,20220627,1740,ST-1511,ST-2479,,11,1133,1.0
8044013,20220627,2100,ST-2479,ST-2479,,56,1980,1.0
8044014,20220627,15,ST-2487,ST-2479,,21,1833,2.0
8044015,20220627,1935,ST-2823,ST-1546,,8,1490,1.0
8044016,20220627,2300,ST-1142,ST-1546,,16,2560,1.0
8044017,20220627,120,ST-1274,ST-1546,,29,3040,1.0
8044018,20220627,40,ST-919,ST-1546,,26,7290,1.0
8044019,20220627,55,ST-1275,ST-1546,,17,2780,1.0
8044020,20220627,50,ST-1221,ST-1546,,13,3364,1.0
8044021,20220627,1950,ST-936,ST-1546,,9,1220,1.0
8044022,20220627,2040,ST-668,ST-1546,,7,1172,1.0
8044023,20220627,1815,ST-719,ST-721,,9,1410,1.0
8044024,20220627,55,ST-2564,ST-884,,40,9122,1.0
8044025,20220627,110,ST-2995,ST-884,,6,400,1.0
8044026,20220627,230,ST-702,ST-713,,80,1813,1.0
8044027,20220627,1805,ST-951,ST-713,,7,553,1.0
8044028,20220627,800,ST-713,ST-713,,2,60,1.0
8044029,20220627,1835,ST-713,ST-713,,0,0,1.0
8044030,20220627,40,ST-1678,ST-1259,,15,2506,1.0
8044031,20220627,415,ST-1548,ST-1259,,5,1180,1.0
8044032,20220627,1915,ST-886,ST-1259,,113,3569,1.0
8044033,20220627,935,ST-1546,ST-1259,,14,2180,1.0
8044034,20220627,630,ST-1270,ST-1259,,4,570,1.0
8044035,20220627,705,ST-702,ST-1259,,4,690,1.0
8044036,20220627,2025,ST-668,ST-1546,,26,2620,2.0
8044037,20220627,1930,ST-1715,ST-1546,,74,16770,1.0
8044038,20220627,820,ST-704,ST-1546,,4,820,1.0
8044039,20220627,1005,ST-712,ST-884,,22,2930,1.0
8044040,20220627,2240,ST-2371,ST-884,,36,2820,1.0
8044041,20220627,735,ST-884,ST-884,,0,0,1.0
8044042,20220627,1040,ST-1267,ST-951,,4,718,1.0
8044043,20220627,30,ST-1546,ST-951,,18,4010,1.0
8044044,20220627,1315,ST-1269,ST-1259,,35,4600,1.0
8044045,20220627,2225,ST-2371,ST-1259,,44,4315,1.0
8044046,20220627,1805,ST-965,ST-1259,,12,1896,1.0
8044047,20220627,1835,ST-2649,ST-1269,,15,2611,1.0
8044048,20220627,910,ST-1546,ST-1546,,14,1020,1.0
8044049,20220627,140,ST-2995,ST-2371,,9,1131,1.0
8044050,20220627,1730,ST-884,ST-2371,,6,943,1.0
8044051,20220627,1230,ST-2382,ST-2371,,9,1312,1.0
8044052,20220627,1055,ST-2826,ST-1357,,5,1120,1.0
8044053,20220627,2155,ST-688,ST-1357,,105,20829,1.0
8044054,20220627,1845,ST-1652,ST-1357,,28,2960,1.0
8044055,20220627,2150,ST-1753,ST-1357,,11,2070,1.0
8044056,20220627,1000,ST-1357,ST-1269,,26,1170,1.0
8044057,20220627,2045,ST-2379,ST-1269,,4,664,1.0
8044058,20220627,1820,ST-2654,ST-702,,11,1710,1.0
8044059,20220627,1745,ST-924,ST-702,,26,5017,1.0
8044060,20220627,825,ST-1652,ST-702,,21,4037,1.0
8044061,20220627,2155,ST-1652,ST-702,,19,3020,1.0
8044062,20220627,325,ST-2641,ST-702,,23,3054,1.0
8044063,20220627,1220,ST-1546,ST-1546,,107,4990,1.0
8044064,20220627,120,ST-702,ST-1546,,10,1610,1.0
8044065,20220627,545,ST-702,ST-1546,,7,1270,1.0
8044066,20220627,830,ST-1264,ST-1337,,4,874,1.0
8044067,20220627,120,ST-1546,ST-1337,,21,3790,1.0
8044068,20220627,840,ST-2371,ST-1337,,6,60,1.0
8044069,20220627,2140,ST-1678,ST-1357,,10,2936,1.0
8044070,20220627,835,ST-1546,ST-1357,,2,417,1.0
8044071,20220627,2330,ST-1147,ST-702,,133,15482,3.0
8044072,20220627,2255,ST-1065,ST-2992,,13,250,1.0
8044073,20220627,1825,ST-2033,ST-2992,,15,1910,1.0
8044074,20220627,1220,ST-1509,ST-1069,,31,1850,1.0
8044075,20220627,2105,ST-2037,ST-1069,,15,2384,1.0
8044076,20220627,2010,ST-2569,ST-1069,,13,2110,1.0
8044077,20220627,2030,ST-527,ST-1249,,59,5780,1.0
8044078,20220627,710,ST-1351,ST-1249,,5,1267,1.0
8044079,20220627,720,ST-1351,ST-1249,,6,1309,1.0
8044080,20220627,1335,ST-1511,ST-1249,,3,600,1.0
8044081,20220627,2015,ST-1511,ST-1249,,3,655,1.0
8044082,20220627,820,ST-1249,ST-1249,,18,2300,1.0
8044083,20220627,1000,ST-1249,ST-1249,,0,0,1.0
8044084,20220627,2130,ST-2045,ST-1351,,17,3054,2.0
8044085,20220627,1850,ST-1712,ST-1351,,6,823,1.0
8044086,20220627,2250,ST-2992,ST-2992,,0,0,2.0
8044087,20220627,910,ST-2794,ST-1694,,7,1138,1.0
8044088,20220627,740,ST-524,ST-1694,,4,846,1.0
8044089,20220627,900,ST-524,ST-1694,,10,1444,1.0
8044090,20220627,1150,ST-524,ST-1694,,5,816,1.0
8044091,20220627,1925,ST-1249,ST-1249,,0,0,2.0
8044092,20220627,2005,ST-1249,ST-1249,,0,0,1.0
8044093,20220627,1800,ST-1646,ST-1249,,5,528,1.0
8044094,20220627,2040,ST-531,ST-1249,,13,2540,1.0
8044095,20220627,1745,ST-528,ST-1249,,11,1557,1.0
8044096,20220627,855,ST-514,ST-1351,,14,3810,1.0
8044097,20220627,1815,ST-2491,ST-1351,,12,1574,1.0
8044098,20220627,1125,ST-2057,ST-1351,,13,2430,1.0
8044099,20220627,2125,ST-1069,ST-1351,,12,2000,1.0
8044100,20220627,2110,ST-2557,ST-1351,,9,1460,1.0
8044101,20220627,40,ST-1351,ST-1351,,28,2000,1.0
8044102,20220627,2055,ST-2993,ST-1694,,16,2000,1.0
8044103,20220627,2205,ST-2048,ST-1694,,16,1820,2.0
8044104,20220627,1725,ST-1517,ST-1694,,18,1420,1.0
8044105,20220627,2220,ST-1714,ST-1694,,9,1532,1.0
8044106,20220627,20,ST-2871,ST-1694,,15,2160,1.0
8044107,20220627,1705,ST-523,ST-2057,,42,4580,2.0
8044108,20220627,545,ST-2883,ST-2057,,14,2297,1.0
8044109,20220627,635,ST-2411,ST-2057,,11,2135,1.0
8044110,20220627,2340,ST-2832,ST-2057,,11,2202,1.0
8044111,20220627,120,ST-2487,ST-1249,,4,570,1.0
8044112,20220627,1945,ST-2487,ST-1249,,4,408,1.0
8044113,20220627,1050,ST-2020,ST-1249,,29,3379,1.0
8044114,20220627,1955,ST-2020,ST-1249,,2,290,1.0
8044115,20220627,1150,ST-1249,ST-1351,,9,1394,1.0
8044116,20220627,2330,ST-1249,ST-1351,,7,1310,1.0
8044117,20220627,2050,ST-1646,ST-1351,,5,800,1.0
8044118,20220627,1705,ST-2059,ST-1351,,3,769,1.0
8044119,20220627,2240,ST-1712,ST-1694,,18,2179,1.0
8044120,20220627,2035,ST-2992,ST-1694,,1,110,1.0
8044121,20220627,2025,ST-2024,ST-1069,,12,1884,1.0
8044122,20220627,2015,ST-1069,ST-1069,,0,0,1.0
8044123,20220627,1915,ST-1519,ST-1069,,5,900,1.0
8044124,20220627,2050,ST-538,ST-1069,,8,1330,1.0
8044125,20220627,905,ST-1999,ST-1511,,16,2508,1.0
8044126,20220627,825,ST-308,ST-1511,,13,1701,1.0
8044127,20220627,815,ST-2477,ST-1511,,18,3280,1.0
8044128,20220627,1100,ST-2020,ST-1351,,10,1079,1.0
8044129,20220627,2210,ST-1731,ST-534,,34,3702,2.0
8044130,20220627,2120,ST-2047,ST-1511,,7,1483,1.0
8044131,20220627,1200,ST-1065,ST-1511,,5,1300,1.0
8044132,20220627,1720,ST-1694,ST-2551,,6,1010,1.0
8044133,20220627,2000,ST-2551,ST-2551,,0,0,1.0
8044134,20220627,1835,ST-2018,ST-2551,,22,3220,1.0
8044135,20220627,2225,ST-527,ST-526,,3,840,1.0
8044136,20220627,1915,ST-536,ST-534,,9,1441,1.0
8044137,20220627,1950,ST-2765,ST-534,,13,2210,1.0
8044138,20220627,1925,ST-2046,ST-2057,,5,546,1.0
8044139,20220627,1755,ST-1324,ST-1376,,4,1173,1.0
8044140,20220627,805,ST-683,ST-1376,,30,4890,1.0
8044141,20220627,2210,ST-334,ST-439,,38,3753,2.0
8044142,20220627,740,ST-437,ST-439,,6,431,1.0
8044143,20220627,855,ST-2859,ST-1470,,7,950,1.0
8044144,20220627,1815,ST-1285,ST-1470,,4,910,1.0
8044145,20220627,1515,ST-2716,ST-1470,,8,780,1.0
8044146,20220627,1910,ST-3015,ST-1470,,93,1250,1.0
8044147,20220627,445,ST-1278,ST-1470,,12,1192,1.0
8044148,20220627,1810,ST-1341,ST-322,,8,1403,1.0
8044149,20220627,1930,ST-1341,ST-322,,6,1134,1.0
8044150,20220627,1835,ST-614,ST-2089,,7,862,1.0
8044151,20220627,1700,ST-2093,ST-2089,,3,416,1.0
8044152,20220627,1505,ST-915,ST-2724,,19,3284,1.0
8044153,20220627,2315,ST-2175,ST-439,,10,2240,1.0
8044154,20220627,900,ST-328,ST-439,,2,350,1.0
8044155,20220627,2205,ST-439,ST-439,,49,7148,1.0
8044156,20220627,1825,ST-868,ST-1470,,21,3710,1.0
8044157,20220627,1230,ST-2096,ST-1470,,12,1370,1.0
8044158,20220627,1340,ST-2088,ST-1470,,6,530,1.0
8044159,20220627,2040,ST-2527,ST-1343,,29,5300,1.0
8044160,20220627,650,ST-1341,ST-2437,,5,732,1.0
8044161,20220627,1925,ST-2391,ST-2391,,0,0,1.0
8044162,20220627,1915,ST-1753,ST-2842,,32,5160,1.0
8044163,20220627,2005,ST-2394,ST-2842,,3,502,1.0
8044164,20220627,2120,ST-1264,ST-2842,,3,451,1.0
8044165,20220627,600,ST-2380,ST-2842,,3,700,1.0
8044166,20220627,1135,ST-762,ST-762,,5,240,1.0
8044167,20220627,1000,ST-1608,ST-187,,18,2290,1.0
8044168,20220627,820,ST-2491,ST-2489,,2,0,1.0
8044169,20220627,1000,ST-2490,ST-2489,,1,0,1.0
8044170,20220627,2325,ST-66,ST-2490,,110,12426,1.0
8044171,20220627,1200,ST-2943,ST-2490,,4,670,1.0
8044172,20220627,1835,ST-936,ST-883,,5,453,1.0
8044173,20220627,1830,ST-1521,ST-883,,8,957,1.0
8044174,20220627,1820,ST-1337,ST-2842,,99,3880,1.0
8044175,20220627,1935,ST-1337,ST-2842,,3,464,1.0
8044176,20220627,1745,ST-176,ST-1786,,26,2274,1.0
8044177,20220627,25,ST-189,ST-1786,,3,900,1.0
8044178,20220627,2010,ST-2443,ST-2805,,13,1857,1.0
8044179,20220627,950,ST-1652,ST-2491,,62,13695,1.0
8044180,20220627,1840,ST-1701,ST-2491,,37,8450,1.0
8044181,20220627,1840,ST-52,ST-2491,,41,10758,1.0
8044182,20220627,710,ST-831,ST-2491,,105,4020,1.0
8044183,20220627,40,ST-835,ST-2491,,14,2970,1.0
8044184,20220627,1820,ST-1270,ST-883,,31,3110,1.0
8044185,20220627,50,ST-1142,ST-2375,,21,5077,1.0
8044186,20220627,715,ST-2393,ST-1264,,3,850,1.0
8044187,20220627,15,ST-2394,ST-1264,,6,848,1.0
8044188,20220627,1945,ST-882,ST-1264,,6,830,1.0
8044189,20220627,2110,ST-882,ST-1264,,5,715,1.0
8044190,20220627,1915,ST-265,ST-189,,23,2535,1.0
8044191,20220627,850,ST-2943,ST-2491,,5,880,1.0
8044192,20220627,30,ST-702,ST-2375,,13,2380,1.0
8044193,20220627,1815,ST-1547,ST-886,,7,780,1.0
8044194,20220627,45,ST-702,ST-886,,17,2850,1.0
8044195,20220627,2205,ST-951,ST-886,,2,0,1.0
8044196,20220627,315,ST-1259,ST-1264,,5,904,1.0
8044197,20220627,850,ST-2379,ST-1264,,3,738,1.0
8044198,20220627,1030,ST-2379,ST-1264,,4,690,1.0
8044199,20220627,2325,ST-887,ST-1264,,15,1840,1.0
8044200,20220627,1805,ST-2178,ST-3054,,35,3010,1.0
8044201,20220627,1920,ST-150,ST-2190,,65,6543,2.0
8044202,20220627,1910,ST-1251,ST-2491,,5,940,1.0
8044203,20220627,2345,ST-2491,ST-2491,,89,4762,1.0
8044204,20220627,835,ST-705,ST-1267,,28,4190,1.0
8044205,20220627,1925,ST-2857,ST-2033,,11,2060,1.0
8044206,20220627,940,ST-2965,ST-2033,,12,1799,1.0
8044207,20220627,2020,ST-2031,ST-2943,,15,1877,1.0
8044208,20220627,2345,ST-2045,ST-1689,,4,462,1.0
8044209,20220627,1940,ST-1253,ST-2031,,11,1190,1.0
8044210,20220627,945,ST-975,ST-2031,,5,810,1.0
8044211,20220627,1750,ST-2482,ST-2031,,14,2266,2.0
8044212,20220627,1915,ST-1517,ST-2033,,6,800,1.0
8044213,20220627,730,ST-835,ST-2033,,8,1380,1.0
8044214,20220627,825,ST-1509,ST-2033,,15,4580,1.0
8044215,20220627,745,ST-518,ST-2033,,17,2828,1.0
8044216,20220627,825,ST-2037,ST-2033,,3,757,1.0
8044217,20220627,1730,ST-2790,ST-2943,,2,640,1.0
8044218,20220627,1115,ST-2041,ST-2943,,3,490,1.0
8044219,20220627,920,ST-2483,ST-2943,,4,580,1.0
8044220,20220627,2330,ST-2492,ST-2943,,111,12664,1.0
8044221,20220627,720,ST-2491,ST-2943,,6,849,1.0
8044222,20220627,745,ST-2491,ST-2943,,8,1626,2.0
8044223,20220627,1830,ST-2031,ST-1689,,3,795,1.0
8044224,20220627,2025,ST-2031,ST-1689,,6,883,1.0
8044225,20220627,2110,ST-1689,ST-1689,,30,2680,1.0
8044226,20220627,2225,ST-1689,ST-1689,,0,0,1.0
8044227,20220627,1820,ST-1688,ST-1689,,3,258,1.0
8044228,20220627,1910,ST-824,ST-2031,,9,1537,1.0
8044229,20220627,1820,ST-508,ST-2031,,12,1940,1.0
8044230,20220627,1830,ST-1519,ST-2031,,15,2910,1.0
8044231,20220627,820,ST-1510,ST-2031,,20,2680,1.0
8044232,20220627,745,ST-3084,ST-2032,,29,2600,1.0
8044233,20220627,750,ST-2491,ST-2943,,5,812,1.0
8044234,20220627,830,ST-2491,ST-2943,,5,790,1.0
8044235,20220627,1040,ST-2491,ST-2943,,5,560,1.0
8044236,20220627,925,ST-2491,ST-2943,,5,830,1.0
8044237,20220627,805,ST-2490,ST-2943,,3,640,1.0
8044238,20220627,2115,ST-2057,ST-1689,,11,1618,1.0
8044239,20220627,640,ST-2045,ST-1708,,3,621,1.0
8044240,20220627,835,ST-1251,ST-1708,,8,1181,1.0
8044241,20220627,810,ST-2858,ST-2031,,6,927,1.0
8044242,20220627,745,ST-1645,ST-2033,,10,2030,1.0
8044243,20220627,850,ST-2858,ST-2033,,14,2115,2.0
8044244,20220627,745,ST-1514,ST-2033,,8,1998,1.0
8044245,20220627,2220,ST-2538,ST-2033,,2,592,1.0
8044246,20220627,1155,ST-2057,ST-2943,,4,805,1.0
8044247,20220627,2105,ST-2057,ST-2943,,5,932,1.0
8044248,20220627,735,ST-2889,ST-1063,,8,445,1.0
8044249,20220627,1750,ST-1718,ST-1709,,3,684,1.0
8044250,20220627,935,ST-513,ST-1709,,8,1070,1.0
8044251,20220627,2025,ST-2476,ST-2031,,9,1500,1.0
8044252,20220627,1805,ST-2411,ST-2031,,4,931,1.0
8044253,20220627,545,ST-2045,ST-2033,,4,835,1.0
8044254,20220627,900,ST-2045,ST-2033,,3,659,1.0
8044255,20220627,1820,ST-975,ST-1063,,7,1090,1.0
8044256,20220627,1815,ST-2857,ST-1063,,7,1166,1.0
8044257,20220627,700,ST-1727,ST-1063,,7,1085,1.0
8044258,20220627,1805,ST-1402,ST-1063,,4,441,1.0
8044259,20220627,635,ST-2037,ST-1709,,6,1487,1.0
8044260,20220627,1940,ST-2045,ST-1709,,4,603,1.0
8044261,20220627,835,ST-2031,ST-1709,,5,766,1.0
8044262,20220627,950,ST-2031,ST-1709,,4,690,1.0
8044263,20220627,1405,ST-1064,ST-2031,,5,563,1.0
8044264,20220627,920,ST-2031,ST-2032,,2,430,1.0
8044265,20220627,545,ST-1688,ST-2032,,8,1590,1.0
8044266,20220627,740,ST-1351,ST-2032,,11,1910,1.0
8044267,20220627,820,ST-2794,ST-2033,,18,3060,1.0
8044268,20220627,930,ST-2883,ST-2033,,16,3210,1.0
8044269,20220627,750,ST-2050,ST-1063,,6,964,2.0
8044270,20220627,805,ST-2050,ST-1063,,8,816,2.0
